Timestamp,Temperature,Humidity,Gas
2025-12-07 14:03:56,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:03:56,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:03:59,T28.3C, H74%, G242, Status:SAFE
2025-12-07 14:04:01,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:04:01,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:04:04,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:04:06,T28.3C, H74%, G248, Status:SAFE
2025-12-07 14:04:06,T28.3C, H74%, G248, Status:SAFE
2025-12-07 14:04:09,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:04:09,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:04:11,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:04:11,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:04:13,T28.3C, H74%, G248, Status:SAFE
2025-12-07 14:04:13,T28.3C, H74%, G248, Status:SAFE
2025-12-07 14:04:16,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:04:16,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:04:19,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:04:19,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:04:21,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:04:23,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:04:25,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:04:25,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:04:27,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:04:27,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:04:29,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:04:29,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:04:31,T28.3C, H74%, G242, Status:SAFE
2025-12-07 14:04:34,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:04:37,T28.3C, H74%, G242, Status:SAFE
2025-12-07 14:04:37,T28.3C, H74%, G242, Status:SAFE
2025-12-07 14:04:39,T28.3C, H74%, G242, Status:SAFE
2025-12-07 14:04:39,T28.3C, H74%, G242, Status:SAFE
2025-12-07 14:04:41,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:04:44,T28.3C, H74%, G242, Status:SAFE
2025-12-07 14:04:44,T28.3C, H74%, G242, Status:SAFE
2025-12-07 14:04:47,T28.3C, H74%, G242, Status:SAFE
2025-12-07 14:04:47,T28.3C, H74%, G242, Status:SAFE
2025-12-07 14:04:49,T28.3C, H74%, G242, Status:SAFE
2025-12-07 14:04:49,T28.3C, H74%, G242, Status:SAFE
2025-12-07 14:04:51,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:04:51,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:04:54,T28.3C, H74%, G241, Status:SAFE
2025-12-07 14:04:54,T28.3C, H74%, G241, Status:SAFE
2025-12-07 14:04:56,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:04:56,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:04:59,T28.3C, H74%, G241, Status:SAFE
2025-12-07 14:04:59,T28.3C, H74%, G241, Status:SAFE
2025-12-07 14:05:02,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:04,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:04,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:06,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:06,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:08,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:10,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:12,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:14,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:14,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:17,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:19,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:19,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:21,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:21,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:23,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:23,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:25,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:27,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:29,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:31,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:31,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:33,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:33,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:35,T28.3C, H74%, G240, Status:SAFE
2025-12-07 14:05:38,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:38,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:41,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:41,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:43,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:43,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:45,T28.3C, H74%, G241, Status:SAFE
2025-12-07 14:05:45,T28.3C, H74%, G241, Status:SAFE
2025-12-07 14:05:47,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:05:47,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:05:50,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:05:52,T28.3C, H74%, G241, Status:SAFE
2025-12-07 14:05:52,T28.3C, H74%, G241, Status:SAFE
2025-12-07 14:05:55,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:05:58,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:05:58,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:00,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:00,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:02,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:06:02,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:06:05,T28.3C, H74%, G240, Status:SAFE
2025-12-07 14:06:05,T28.3C, H74%, G240, Status:SAFE
2025-12-07 14:06:08,T28.3C, H74%, G240, Status:SAFE
2025-12-07 14:06:08,T28.3C, H74%, G240, Status:SAFE
2025-12-07 14:06:10,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:10,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:12,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:14,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:14,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:16,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:18,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:20,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:20,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:23,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:23,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:25,T28.3C, H74%, G247, Status:SAFE
2025-12-07 14:06:27,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:27,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:30,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:30,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:32,T28.3C, H74%, G240, Status:SAFE
2025-12-07 14:06:32,T28.3C, H74%, G240, Status:SAFE
2025-12-07 14:06:35,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:35,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:38,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:38,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:40,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:42,T28.3C, H74%, G240, Status:SAFE
2025-12-07 14:06:42,T28.3C, H74%, G240, Status:SAFE
2025-12-07 14:06:44,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:44,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:47,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:47,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:49,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:49,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:51,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:51,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:53,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:53,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:55,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:55,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:57,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:57,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:06:59,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:07:02,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:07:04,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:07:04,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:07:06,T28.3C, H74%, G240, Status:SAFE
2025-12-07 14:07:08,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:07:08,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:07:11,T28.3C, H74%, G240, Status:SAFE
2025-12-07 14:07:11,T28.3C, H74%, G240, Status:SAFE
2025-12-07 14:07:13,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:07:13,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:07:16,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:07:18,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:07:18,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:07:20,T28.3C, H74%, G245, Status:SAFE
2025-12-07 14:07:20,T28.3C, H74%, G245, Status:SAFE
2025-12-07 14:07:23,T28.3C, H74%, G245, Status:SAFE
2025-12-07 14:07:23,T28.3C, H74%, G245, Status:SAFE
2025-12-07 14:07:25,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:07:25,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:07:28,T28.3C, H74%, G240, Status:SAFE
2025-12-07 14:07:28,T28.3C, H74%, G240, Status:SAFE
2025-12-07 14:07:30,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:07:30,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:07:33,T28.3C, H74%, G245, Status:SAFE
2025-12-07 14:07:36,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:07:39,T28.3C, H74%, G240, Status:SAFE
2025-12-07 14:07:39,T28.3C, H74%, G240, Status:SAFE
2025-12-07 14:07:41,T28.3C, H74%, G238, Status:SAFE
2025-12-07 14:07:41,T28.3C, H74%, G238, Status:SAFE
2025-12-07 14:07:44,T28.3C, H74%, G246, Status:SAFE
2025-12-07 14:07:47,T28.3C, H74%, G245, Status:SAFE
2025-12-07 14:07:47,T28.3C, H74%, G245, Status:SAFE
2025-12-07 14:07:49,T28.3C, H74%, G240, Status:SAFE
2025-12-07 14:07:49,T28.3C, H74%, G240, Status:SAFE
2025-12-07 14:07:52,T28.3C, H74%, G245, Status:SAFE
2025-12-07 14:07:52,T28.3C, H74%, G245, Status:SAFE
2025-12-07 14:07:54,T28.3C, H74%, G245, Status:SAFE
2025-12-07 14:07:54,T28.3C, H74%, G245, Status:SAFE
2025-12-07 14:07:57,T28.3C, H74%, G245, Status:SAFE
2025-12-07 14:07:57,T28.3C, H74%, G245, Status:SAFE
2025-12-07 14:07:59,T28.3C, H74%, G238, Status:SAFE
2025-12-07 14:07:59,T28.3C, H74%, G238, Status:SAFE
2025-12-07 14:08:01,T28.3C, H74%, G245, Status:SAFE
2025-12-07 14:08:01,T28.3C, H74%, G245, Status:SAFE
2025-12-07 15:12:56,T27.0C, H74%, G235, Status:SAFE
2025-12-07 15:12:56,T27.0C, H74%, G235, Status:SAFE
2025-12-07 15:13:01,T27.2C, H77%, G242, Status:SAFE
2025-12-07 15:13:01,T27.2C, H77%, G242, Status:SAFE
2025-12-07 15:13:03,T27.2C, H77%, G245, Status:SAFE
2025-12-07 15:13:19,T27.2C, H77%, G253, Status:SAFE
2025-12-07 15:13:21,T27.4C, H78%, G255, Status:SAFE
2025-12-07 15:13:24,T27.4C, H78%, G264, Status:SAFE
2025-12-07 15:13:24,T27.4C, H78%, G264, Status:SAFE
2025-12-07 15:13:26,T27.5C, H78%, G265, Status:SAFE
2025-12-07 15:13:31,T27.5C, H78%, G267, Status:SAFE
2025-12-07 15:13:31,T27.5C, H78%, G267, Status:SAFE
2025-12-07 15:13:33,T27.5C, H78%, G276, Status:SAFE
2025-12-07 15:13:33,T27.5C, H78%, G276, Status:SAFE
2025-12-07 15:13:35,T27.5C, H78%, G277, Status:SAFE
2025-12-07 15:13:35,T27.5C, H78%, G277, Status:SAFE
2025-12-07 15:13:37,T27.5C, H78%, G277, Status:SAFE
2025-12-07 15:13:37,T27.5C, H78%, G277, Status:SAFE
2025-12-07 15:13:40,T27.5C, H78%, G268, Status:SAFE
2025-12-07 15:13:42,T27.6C, H77%, G278, Status:SAFE
2025-12-07 15:13:42,T27.6C, H77%, G278, Status:SAFE
2025-12-07 15:13:45,T27.6C, H77%, G270, Status:SAFE
2025-12-07 15:13:51,T27.6C, H77%, G268, Status:SAFE
2025-12-07 15:13:51,T27.6C, H77%, G268, Status:SAFE
2025-12-07 15:13:53,T27.7C, H77%, G274, Status:SAFE
2025-12-07 15:13:53,T27.7C, H77%, G274, Status:SAFE
2025-12-07 15:13:56,T27.7C, H77%, G267, Status:SAFE
2025-12-07 15:13:56,T27.7C, H77%, G267, Status:SAFE
2025-12-07 15:13:58,T27.7C, H77%, G274, Status:SAFE
2025-12-07 15:14:01,T27.7C, H77%, G267, Status:SAFE
2025-12-09 18:39:24,T26.1C, H73%, G302, Status:SAFE
2025-12-09 18:39:26,T26.7C, H75%, G302, Status:SAFE
2025-12-09 18:39:28,T26.7C, H75%, G303, Status:SAFE
2025-12-09 18:39:30,T26.7C, H74%, G303, Status:SAFE
2025-12-09 18:39:38,T26.8C, H74%, G340, Status:SAFE
2025-12-09 18:39:40,T26.8C, H74%, G342, Status:UNSAFE
2025-12-09 18:39:43,T26.8C, H74%, G349, Status:UNSAFE
2025-12-09 18:39:46,T26.9C, H74%, G342, Status:UNSAFE
2025-12-09 18:39:49,T26.9C, H74%, G344, Status:UNSAFE
2025-12-09 18:39:51,T26.9C, H74%, G386, Status:UNSAFE
2025-12-09 18:39:53,T26.9C, H74%, G378, Status:UNSAFE
2025-12-09 18:39:56,T26.9C, H74%, G375, Status:UNSAFE
2025-12-09 18:39:58,T26.9C, H74%, G389, Status:UNSAFE
2025-12-09 18:40:01,T26.9C, H74%, G403, Status:UNSAFE
2025-12-09 18:40:04,T27.0C, H74%, G391, Status:UNSAFE
2025-12-09 18:40:06,T27.0C, H74%, G391, Status:UNSAFE
2025-12-09 18:40:09,T27.0C, H74%, G401, Status:UNSAFE
2025-12-09 18:40:11,T27.0C, H74%, G403, Status:UNSAFE
2025-12-09 18:40:14,T27.0C, H74%, G405, Status:UNSAFE
2025-12-09 18:40:17,T27.0C, H74%, G409, Status:UNSAFE
2025-12-09 18:40:19,T27.0C, H74%, G405, Status:UNSAFE
2025-12-09 18:40:22,T27.0C, H73%, G405, Status:UNSAFE
2025-12-09 18:40:24,T27.0C, H73%, G410, Status:UNSAFE
2025-12-09 18:40:27,T27.1C, H73%, G408, Status:UNSAFE
2025-12-09 18:40:29,T27.1C, H73%, G404, Status:UNSAFE
2025-12-09 18:40:32,T27.1C, H73%, G392, Status:UNSAFE
2025-12-09 18:40:35,T27.1C, H73%, G382, Status:UNSAFE
2025-12-09 18:40:37,T27.1C, H73%, G368, Status:UNSAFE
2025-12-09 18:40:40,T27.1C, H73%, G361, Status:UNSAFE
2025-12-09 18:40:43,T27.1C, H73%, G355, Status:UNSAFE
2025-12-09 18:40:45,T27.1C, H73%, G353, Status:UNSAFE
2025-12-09 18:40:48,T27.2C, H73%, G349, Status:UNSAFE
2025-12-09 18:40:51,T27.2C, H73%, G346, Status:UNSAFE
2025-12-09 18:40:53,T27.2C, H73%, G344, Status:UNSAFE
2025-12-09 18:40:56,T27.2C, H73%, G339, Status:SAFE
2025-12-09 18:40:59,T27.2C, H73%, G338, Status:SAFE
2025-12-09 18:41:02,T27.2C, H73%, G330, Status:SAFE
2025-12-09 18:41:04,T27.2C, H73%, G330, Status:SAFE
2025-12-09 18:41:06,T27.2C, H73%, G336, Status:SAFE
2025-12-09 18:41:09,T27.2C, H73%, G336, Status:SAFE
2025-12-09 18:41:11,T27.3C, H73%, G334, Status:SAFE
2025-12-09 18:41:14,T27.3C, H73%, G334, Status:SAFE
2025-12-09 18:41:16,T27.3C, H73%, G333, Status:SAFE
2025-12-09 18:41:19,T27.3C, H73%, G331, Status:SAFE
2025-12-09 18:41:21,T27.3C, H72%, G330, Status:SAFE
2025-12-09 18:41:24,T27.3C, H72%, G330, Status:SAFE
2025-12-09 18:41:26,T27.3C, H72%, G367, Status:UNSAFE
2025-12-09 18:41:29,T27.3C, H72%, G405, Status:UNSAFE
2025-12-09 18:41:31,T27.3C, H72%, G424, Status:UNSAFE
2025-12-09 18:41:34,T27.3C, H72%, G414, Status:UNSAFE
2025-12-09 18:41:37,T27.3C, H72%, G413, Status:UNSAFE
2025-12-09 18:41:39,T27.4C, H72%, G426, Status:UNSAFE
2025-12-09 18:41:42,T27.4C, H72%, G427, Status:UNSAFE
2025-12-09 18:41:45,T27.4C, H72%, G436, Status:UNSAFE
2025-12-09 18:41:48,T27.4C, H72%, G433, Status:UNSAFE
2025-12-09 18:41:50,T27.4C, H72%, G435, Status:UNSAFE
2025-12-09 18:41:53,T27.4C, H72%, G434, Status:UNSAFE
2025-12-09 18:41:56,T27.4C, H72%, G438, Status:UNSAFE
2025-12-09 18:41:58,T27.4C, H72%, G449, Status:UNSAFE
2025-12-09 18:42:01,T27.4C, H72%, G448, Status:UNSAFE
2025-12-09 18:42:04,T27.4C, H72%, G451, Status:UNSAFE
2025-12-09 18:42:06,T27.4C, H72%, G450, Status:UNSAFE
2025-12-09 18:42:09,T27.4C, H72%, G448, Status:UNSAFE
2025-12-09 18:42:12,T27.4C, H72%, G441, Status:UNSAFE
2025-12-09 18:42:15,T27.5C, H72%, G436, Status:UNSAFE
2025-12-09 18:42:17,T27.5C, H72%, G416, Status:UNSAFE
2025-12-09 18:42:20,T27.5C, H72%, G400, Status:UNSAFE
2025-12-09 18:42:23,T27.5C, H72%, G394, Status:UNSAFE
2025-12-09 18:42:25,T27.5C, H72%, G379, Status:UNSAFE
2025-12-09 18:42:28,T27.5C, H72%, G375, Status:UNSAFE
2025-12-09 18:42:30,T27.5C, H72%, G374, Status:UNSAFE
2025-12-09 18:42:33,T27.5C, H71%, G368, Status:UNSAFE
2025-12-09 18:42:36,T27.5C, H71%, G365, Status:UNSAFE
2025-12-09 18:42:38,T27.5C, H71%, G355, Status:UNSAFE
2025-12-09 18:42:41,T27.6C, H71%, G353, Status:UNSAFE
2025-12-09 18:42:43,T27.6C, H71%, G356, Status:UNSAFE
2025-12-09 18:42:46,T27.6C, H71%, G355, Status:UNSAFE
2025-12-09 18:42:49,T27.6C, H71%, G354, Status:UNSAFE
2025-12-09 18:42:52,T27.6C, H71%, G353, Status:UNSAFE
2025-12-09 18:42:54,T27.6C, H71%, G350, Status:UNSAFE
2025-12-09 18:42:57,T27.7C, H71%, G343, Status:UNSAFE
2025-12-09 18:43:00,T27.7C, H71%, G349, Status:UNSAFE
2025-12-09 18:43:02,T27.7C, H71%, G348, Status:UNSAFE
2025-12-09 18:43:05,T27.7C, H71%, G348, Status:UNSAFE
2025-12-09 18:43:07,T27.7C, H71%, G346, Status:UNSAFE
2025-12-09 18:43:10,T27.7C, H71%, G345, Status:UNSAFE
2025-12-09 18:43:12,T27.7C, H71%, G344, Status:UNSAFE
2025-12-09 18:43:15,T27.7C, H71%, G343, Status:UNSAFE
2025-12-09 18:43:18,T27.7C, H71%, G337, Status:SAFE
2025-12-09 18:43:20,T27.7C, H71%, G341, Status:UNSAFE
2025-12-09 18:43:28,T27.7C, H71%, G339, Status:SAFE
2025-12-09 18:43:31,T27.7C, H71%, G338, Status:SAFE
2025-12-09 18:43:33,T27.8C, H71%, G331, Status:SAFE
2025-12-09 18:43:36,T27.8C, H71%, G330, Status:SAFE
2025-12-09 18:43:39,T27.8C, H71%, G337, Status:SAFE
2025-12-09 18:43:41,T27.8C, H71%, G337, Status:SAFE
2025-12-09 18:43:43,T27.8C, H71%, G337, Status:SAFE
2025-12-09 18:43:45,T27.8C, H71%, G336, Status:SAFE
2025-12-09 18:43:48,T27.8C, H71%, G336, Status:SAFE
2025-12-09 18:43:50,T27.8C, H71%, G336, Status:SAFE
2025-12-09 18:43:52,T27.8C, H71%, G336, Status:SAFE
2025-12-09 18:43:54,T27.8C, H71%, G336, Status:SAFE
2025-12-09 18:44:02,T27.8C, H71%, G332, Status:SAFE
2025-12-09 18:44:04,T27.8C, H71%, G331, Status:SAFE
2025-12-09 18:44:07,T27.8C, H71%, G331, Status:SAFE
2025-12-09 18:44:09,T27.8C, H71%, G331, Status:SAFE
2025-12-09 18:44:11,T27.8C, H71%, G331, Status:SAFE
2025-12-09 18:44:13,T27.8C, H71%, G330, Status:SAFE
2025-12-09 18:44:15,T27.8C, H71%, G329, Status:SAFE
2025-12-09 18:44:18,T27.8C, H71%, G329, Status:SAFE
2025-12-09 18:44:20,T27.8C, H70%, G329, Status:SAFE
2025-12-09 18:44:22,T27.8C, H70%, G329, Status:SAFE
2025-12-09 18:44:24,T27.8C, H70%, G328, Status:SAFE
2025-12-09 18:44:27,T27.8C, H70%, G327, Status:SAFE
2025-12-09 18:44:30,T27.9C, H70%, G327, Status:SAFE
2025-12-09 18:44:32,T27.9C, H70%, G327, Status:SAFE
2025-12-09 18:44:34,T27.9C, H70%, G327, Status:SAFE
2025-12-09 18:44:36,T27.9C, H70%, G327, Status:SAFE
2025-12-09 18:44:38,T27.9C, H70%, G327, Status:SAFE
2025-12-09 18:44:40,T27.9C, H70%, G327, Status:SAFE
2025-12-09 18:44:42,T27.9C, H70%, G327, Status:SAFE
2025-12-09 18:44:45,T27.9C, H70%, G327, Status:SAFE
2025-12-09 18:44:47,T27.9C, H70%, G326, Status:SAFE
2025-12-09 18:44:49,T27.9C, H70%, G326, Status:SAFE
2025-12-09 18:44:52,T27.9C, H70%, G319, Status:SAFE
2025-12-09 18:44:54,T27.9C, H70%, G326, Status:SAFE
2025-12-09 18:44:57,T27.9C, H70%, G326, Status:SAFE
2025-12-09 18:44:59,T27.9C, H70%, G325, Status:SAFE
2025-12-09 18:45:02,T27.9C, H70%, G325, Status:SAFE
2025-12-09 18:45:04,T27.9C, H70%, G325, Status:SAFE
2025-12-09 18:45:06,T27.9C, H70%, G325, Status:SAFE
2025-12-09 18:45:08,T27.9C, H70%, G325, Status:SAFE
2025-12-09 18:45:10,T27.9C, H70%, G325, Status:SAFE
2025-12-09 18:45:12,T27.9C, H70%, G324, Status:SAFE
2025-12-09 18:45:14,T27.9C, H70%, G318, Status:SAFE
2025-12-09 18:45:17,T27.9C, H70%, G317, Status:SAFE
2025-12-09 18:45:20,T27.9C, H70%, G317, Status:SAFE
2025-12-09 18:45:22,T27.9C, H70%, G316, Status:SAFE
2025-12-09 18:45:25,T27.9C, H70%, G321, Status:SAFE
2025-12-09 18:45:27,T27.9C, H70%, G321, Status:SAFE
2025-12-09 18:45:29,T27.9C, H70%, G321, Status:SAFE
2025-12-09 18:45:31,T27.9C, H70%, G321, Status:SAFE
2025-12-09 18:45:33,T27.9C, H70%, G321, Status:SAFE
2025-12-09 18:45:35,T27.9C, H70%, G321, Status:SAFE
2025-12-09 18:45:37,T27.9C, H70%, G321, Status:SAFE
2025-12-09 18:45:39,T27.9C, H70%, G321, Status:SAFE
2025-12-09 18:45:41,T27.9C, H70%, G321, Status:SAFE
2025-12-09 18:45:44,T27.9C, H70%, G321, Status:SAFE
2025-12-09 18:45:46,T27.9C, H70%, G321, Status:SAFE
2025-12-09 18:45:48,T27.9C, H70%, G315, Status:SAFE
2025-12-09 18:45:50,T27.9C, H70%, G320, Status:SAFE
2025-12-09 18:45:53,T27.9C, H70%, G320, Status:SAFE
2025-12-09 18:45:55,T27.9C, H70%, G320, Status:SAFE
2025-12-09 18:45:57,T27.9C, H70%, G320, Status:SAFE
2025-12-09 18:45:59,T27.9C, H70%, G319, Status:SAFE
2025-12-09 18:46:02,T27.9C, H70%, G319, Status:SAFE
2025-12-09 18:46:04,T27.9C, H70%, G319, Status:SAFE
2025-12-09 18:46:06,T27.9C, H70%, G319, Status:SAFE
2025-12-09 18:46:08,T27.9C, H70%, G312, Status:SAFE
2025-12-09 18:46:11,T27.9C, H70%, G317, Status:SAFE
2025-12-09 18:46:13,T27.9C, H70%, G316, Status:SAFE
2025-12-09 18:46:16,T27.9C, H70%, G317, Status:SAFE
2025-12-09 18:46:19,T27.9C, H70%, G317, Status:SAFE
2025-12-09 18:46:21,T27.9C, H70%, G317, Status:SAFE
2025-12-09 18:46:23,T27.9C, H70%, G316, Status:SAFE
2025-12-09 18:46:26,T27.9C, H70%, G317, Status:SAFE
2025-12-09 18:46:29,T27.9C, H70%, G317, Status:SAFE
2025-12-09 18:46:31,T27.9C, H70%, G317, Status:SAFE
2025-12-09 18:46:33,T27.9C, H70%, G316, Status:SAFE
2025-12-09 18:46:35,T27.9C, H70%, G317, Status:SAFE
2025-12-09 18:46:38,T27.9C, H70%, G310, Status:SAFE
2025-12-09 18:46:41,T27.9C, H70%, G316, Status:SAFE
2025-12-09 18:46:43,T27.9C, H70%, G316, Status:SAFE
2025-12-09 18:46:45,T27.9C, H70%, G316, Status:SAFE
2025-12-09 18:46:47,T27.9C, H70%, G309, Status:SAFE
2025-12-09 18:46:50,T27.9C, H70%, G316, Status:SAFE
2025-12-09 18:46:53,T27.9C, H70%, G316, Status:SAFE
2025-12-09 18:46:55,T27.9C, H70%, G315, Status:SAFE
2025-12-09 18:47:26,T27.7C, H68%, G261, Status:SAFE
2025-12-09 18:47:28,T27.8C, H70%, G267, Status:SAFE
2025-12-09 18:47:30,T27.8C, H70%, G272, Status:SAFE
2025-12-09 18:47:32,T27.8C, H70%, G277, Status:SAFE
2025-12-09 18:47:50,T27.8C, H70%, G300, Status:SAFE
2025-12-09 18:47:52,T27.9C, H70%, G293, Status:SAFE
2025-12-09 18:47:54,T27.9C, H70%, G294, Status:SAFE
2025-12-09 18:48:09,T27.9C, H70%, G360, Status:UNSAFE
2025-12-09 18:48:11,T28.0C, H70%, G373, Status:UNSAFE
2025-12-09 18:48:14,T28.0C, H70%, G388, Status:UNSAFE
2025-12-09 18:48:17,T28.0C, H70%, G397, Status:UNSAFE
2025-12-09 18:48:20,T28.0C, H70%, G410, Status:UNSAFE
2025-12-09 18:48:22,T28.0C, H70%, G417, Status:UNSAFE
2025-12-09 18:48:25,T28.0C, H70%, G428, Status:UNSAFE
2025-12-09 18:48:28,T28.0C, H70%, G430, Status:UNSAFE
2025-12-09 18:48:30,T28.0C, H70%, G438, Status:UNSAFE
2025-12-09 18:48:33,T28.0C, H70%, G437, Status:UNSAFE
2025-12-09 18:48:36,T28.0C, H70%, G446, Status:UNSAFE
